,Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
4224,4348,3,0,1,2,2,dat damn dog eats betta den colored folk
4225,4349,3,1,2,0,1,dat dawg live betta den colored folk hood
4226,4350,3,0,0,3,2,i wishin local i takes da yankee game spoil
4227,4351,3,0,0,3,2,i gots bein colored
4228,4353,3,1,2,0,1,yeah man he even scare i nigger
4229,4354,3,0,0,3,2,you never survive da colored hood
4230,4355,3,0,3,0,1,dat colored guy braisin
4231,4356,3,2,1,0,0,hey fag i said aunts he said
4232,4357,3,0,0,3,2,i likes da yankees
4233,4358,3,0,1,2,2,its perfection my brain crossed wires something i dont know i came concentration maybe ghetto one
4234,4359,3,1,2,0,1,ware da colored elite meet eat
4235,4360,3,1,2,0,1,thanks calling fucking fag
4236,4361,3,0,3,0,1,that pup like bitch awesome can i go home you
4237,4362,3,0,3,0,1,lil bitch man keep name mouth that ima say
4238,4363,3,1,2,0,1,redneck fuck this turd cutter lyinest liars district made yhe
4239,4364,3,0,3,0,1,you suck commie bitch
4240,4365,3,0,3,0,1,even piss colored piece shit bought one smh i hate
4241,4366,3,0,3,0,1,may like stance cops would call cunt please stop copying tweets
4242,4367,3,0,2,1,1,like trailer trash chick would name cat
4243,4368,3,0,3,0,1,nah shit gets heated i smartest mouth know i get called retard i done playing games
4244,4369,3,0,0,3,2,purple monkey
4245,4370,3,0,3,0,1,always patty never pussy
4246,4371,3,0,3,0,1,suck throbbing pussy
4247,4372,3,0,3,0,1,suck pussy
4248,4373,3,3,0,0,0,jews white race traitors swept clean aryan race survive
4249,4374,3,0,3,0,1,i already hot white bitch hot latina get level
4250,4376,3,0,3,0,1,bitch
4251,4377,3,0,3,0,1,bitches drippin sauce
4252,4378,3,0,3,0,1,one bobby bitch hot nigga
4253,4379,3,0,1,2,2,i feel see nothing wrong gta killing bc sole purpose game
4254,4380,3,0,0,3,2,u still mutt tho lol
4255,4381,6,1,1,4,2,u monkey bars lol
4256,4382,3,0,2,1,1,i already bitch hahaha
4257,4383,3,0,3,0,1,i signing ghetto fuck lmaoo
4258,4384,3,1,2,0,1,trusted queer cakes wheres passion made dammit
4259,4385,3,1,2,0,1,kids fag
4260,4386,3,0,3,0,1,oil said sumthin bout oil bitch cookin
4261,4387,3,1,0,2,2,white people selling art not cool okay
4262,4388,3,0,3,0,1,alright pussy
4263,4389,3,0,3,0,1,who hell needs permission anything fat assed ghetto whore
4264,4390,3,2,1,0,0,big fucking deal cry baby niggers
4265,4391,3,0,3,0,1,fuck right pussy
4266,4392,3,1,2,0,1,nigga i still pull tho fuck bitch u stfu
4267,4393,3,1,2,0,1,bitch scarry backing fuck nigga fuck talking bout hoe ass nigga stop dat talking pull
4268,4394,3,1,2,0,1,fuck nigga gonna i wanna see tell nigga stop acting like bitch
4269,4395,3,1,2,0,1,bitch hit dm nigga aint dm back
4270,4396,3,0,1,2,2,chug pee
4271,4397,3,0,3,0,1,hahahaha move bitch get wayyyeee
4272,4398,3,0,3,0,1,haha pussy lololol
4273,4399,3,2,0,1,0,search gay redneck episode play
4274,4400,3,0,3,0,1,bitch got i trinna change
4275,4402,4,0,4,0,1,wait karma
4276,4403,3,0,3,0,1,lucky bitch
4277,4404,3,0,3,0,1,bitch hella late i went yesterday lol
4278,4405,3,0,1,2,2,nip im tryna buy copy but website let know something
4279,4406,3,0,3,0,1,burnt tho jus like nicca
4280,4407,3,0,3,0,1,bitch lol
4281,4408,3,1,2,0,1,faggot
4282,4409,3,1,2,0,1,faggot ass fucking snitch
4283,4410,3,0,0,3,2,i wait day take boon entire nation
4284,4411,3,0,3,0,1,kindly fuck like said twice sound like little bitch bitching fuckin stalker
4285,4412,3,0,0,3,2,excited red velvet brownie
4286,4413,3,0,0,3,2,if trash yr waive lol
4287,4414,3,0,0,3,2,charlie brown a christmas story rudolph island misfit toys
4288,4415,3,1,2,0,1,i called pussy got blocked real quick bobby kelly i cant say i upset
4289,4416,3,0,3,0,1,comparison beatles bunch cunts band matters the faces imo stones second
4290,4417,3,0,3,0,1,dishing texas trash talking pts racist maybe gbush apologize sins hiding
4291,4418,3,0,3,0,1,forced lol mad bitches came mind thru every bar
4292,4419,3,0,0,3,2,birds feather flock together
4293,4420,3,1,2,0,1,facetime nigger
4294,4421,3,0,2,1,1,hope i love dat bitch
4295,4422,3,0,3,0,1,think cause saw biceps lmao jk im still bitch
4296,4423,3,1,2,0,1,fucking stupid crackers
4297,4424,3,1,2,0,1,fucking creepy ass nigguh lmao
4298,4425,3,2,1,0,0,getting blocked faggot
4299,4426,3,0,0,3,2,i like brownies
4300,4427,6,0,1,5,2,soo hanging makin brownies
4301,4428,3,0,3,0,1,basically mad hoes
4302,4429,3,0,3,0,1,lmaoo pussy call cops also i wanted find yu i would but i gonna waste time
4303,4430,3,0,2,1,1,women and getting money hoes gone come sound gay rather make money anyday
4304,4431,3,0,3,0,1,yeah hoes straight ima grab light blue pair
4305,4432,3,1,2,0,1,dykes anything
4306,4433,3,2,1,0,0,like nig come home ever want
4307,4434,3,1,2,0,1,one cares nigger
4308,4435,3,0,3,0,1,late niggers died first
4309,4436,3,0,3,0,1,nigger
4310,4437,3,0,3,0,1,idk gave bitch name
4311,4438,3,0,3,0,1,bitch tellin
4312,4439,3,0,3,0,1,white bitch
4313,4440,3,0,3,0,1,bitch get yo duck ass shit
4314,4441,3,0,1,2,2,lemme throw tranny
4315,4442,3,2,1,0,0,look nigger ass nigger shit right
4316,4443,3,0,3,0,1,lay brother i honky
4317,4444,3,0,3,0,1,yankee noodle fucking awesome ya bastard
4318,4445,3,1,2,0,1,let honky know man lol
4319,4446,3,0,1,2,2,basic trash
4320,4447,3,0,2,1,1,hey hoe
4321,4448,3,0,3,0,1,ima call retarded ass
4322,4449,3,0,2,1,1,thats call lol beyond ghetto smh man u needa quit playin come back
4323,4450,3,0,3,0,1,know countryass old bitch tn ur back
4324,4452,3,0,3,0,1,thanks invite tho bitch
4325,4453,3,2,1,0,0,niggers
4326,4454,3,1,2,0,1,building pussy lmao
4327,4455,3,0,3,0,1,haha i cool hoes lmao jk i got reported supposedly i fake account
4328,4456,3,0,3,0,1,bitch took phone
4329,4457,3,0,2,1,1,yep messier dangerous environmentally unfriendly retarded new spouts
4330,4458,3,0,1,2,2,naah da twitter bird
4331,4459,3,3,0,0,0,dont tell fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot
4332,4460,3,3,0,0,0,kill ugly ass monkey looking shit
4333,4461,3,0,3,0,1,gonna years old bitches watch lol
4334,4462,3,0,3,0,1,smelly hater bitch
4335,4463,3,0,2,1,1,come desperate hoes
4336,4464,3,0,0,3,2,matters
4337,4465,3,0,0,3,2,check aint animated charlie murphy
4338,4466,3,2,1,0,0,yes i white washed i go around repping hood saying bunch ignorant nig terms
4339,4467,3,0,2,1,1,but joke i say no it is not oleander wife say son bitch ron yes hell get book
4340,4468,3,1,2,0,1,calm little asian lol go flip bitch
4341,4469,3,0,2,1,1,ho korina craycray
4342,4470,3,0,3,0,1,fuck bitch
4343,4471,3,0,3,0,1,did take picture pussy i hope super sized huge grand canyon size
4344,4472,3,0,3,0,1,boy talk special kind stupid far left statement retarded
4345,4473,3,0,3,0,1,another keyboard commando real life hide like little bitch
4346,4474,3,0,3,0,1,get head hoes overbites
4347,4475,3,0,3,0,1,band negro
4348,4476,3,0,3,0,1,exotic bitches exotic things hoes aint loyal
4349,4477,3,0,3,0,1,mine say intimidator cause bitches handle
4350,4478,3,0,2,1,1,biggest liars ever republican teabagger asshats like stockboy
4351,4479,3,0,2,1,1,u zoom see hairy nipples
4352,4480,3,0,0,3,2,trash
4353,4481,3,0,3,0,1,sleep niggah lol
4354,4482,3,0,2,1,1,i bitch slap shadow realm
4355,4483,3,1,2,0,1,come draw paint niggah
4356,4484,3,2,1,0,0,fuck fag
4357,4485,3,2,1,0,0,fuck niggah gay lol
4358,4486,3,0,3,0,1,go sleep fag
4359,4487,3,0,3,0,1,san diego niggah
4360,4488,3,1,2,0,1,niggah gay
4361,4489,3,0,3,0,1,fair you still faggot
4362,4490,3,1,2,0,1,wish niggah
4363,4491,3,1,2,0,1,kik u nigglet i need know outs pool
4364,4492,3,0,2,1,1,text u nigglet
4365,4493,3,0,3,0,1,where fucking muzzie edict come feds prov govt
4366,4494,3,0,3,0,1,an end ordination women faggots whose aim weaken split communion
4367,4495,3,0,2,1,1,chippah i hopes hangin wit dis wigger boy
4368,4497,3,1,2,0,1,one charlotte store course faggots
4369,4498,3,0,3,0,1,bitch ah mintue cdfuuuu
4370,4499,3,0,0,3,2,overpriced complete trash not even debatable
4371,4500,3,1,2,0,1,bitch nigga
4372,4501,3,0,3,0,1,bitch tits
4373,4502,3,0,3,0,1,i know pussy ass coward weaker smaller like gz
4374,4503,6,0,6,0,1,send pussy ass cowards old sparky
4375,4504,3,0,3,0,1,yeah george zimmerman pussy ass coward
4376,4506,3,0,0,3,2,i need clams half shell down get deep fried clam necks
4377,4507,3,0,3,0,1,hoe housewife
4378,4508,3,2,1,0,0,paul mccartney faggot
4379,4509,3,0,3,0,1,neck titties pussy
4380,4510,3,1,2,0,1,imma shoot bitch
4381,4511,3,0,3,0,1,yeah us crackers devil
4382,4512,3,1,2,0,1,i said something gorilla stop listening monkey music
4383,4513,3,0,3,0,1,yeah when see that son bitch owes money tell i looking
4384,4514,3,0,3,0,1,right hoes loyal
4385,4515,3,0,3,0,1,this bitch idiot troll keep spewing ur shit
4386,4516,3,0,3,0,1,put money pussy
4387,4517,3,0,0,3,2,twitter bird shaped pancakes would start
4388,4518,3,0,3,0,1,alright calling pussy also
4389,4519,3,3,0,0,0,fuckin muzzie cunts deported savages
4390,4520,3,0,3,0,1,g hos rush i mean clearly likes party
4391,4521,3,2,0,1,0,screw ragheads
4392,4522,3,0,3,0,1,i called bitch ass
4393,4523,3,0,3,0,1,oh coming little bitch u s has veto it thrill watch
4394,4524,3,2,1,0,0,fuckin yankees i months i meet pussy
4395,4525,3,0,1,2,2,nah honkey lookin dude chr
4396,4526,3,2,1,0,0,dryer bad ass eyes fag
4397,4527,3,0,3,0,1,yup like straight bitch
4398,4528,3,0,3,0,1,the biebs getting fucked right pussy
4399,4529,6,0,6,0,1,this look like little baby son bitch
4400,4530,3,0,3,0,1,right pussy
4401,4531,3,0,0,3,2,exactly folks favor get lovely old stadium
4402,4532,3,0,0,3,2,i miss nyc nashville needs pro al team the closest kc tampa that pretty bad the south nl
4403,4533,3,0,0,3,2,i miss pizza the passion
4404,4534,3,0,1,2,2,oh yeah and annoying damn duck calls they outta banned duck horns
4405,4535,3,0,0,3,2,just getting i hope cause stunk last night
4406,4536,3,0,2,1,1,whole bunch trash needs jus go away r jus trash
4407,4537,3,0,3,0,1,omg ppl gonna bitch
4408,4538,3,0,0,3,2,hahaha chunky goalkeeper makes save stomach
4409,4539,3,0,0,3,2,prefer zebra visually didn know lesser costs
4410,4540,3,0,0,3,2,love h birds used feed i lived wa state hv mtn s ore
4411,4541,3,0,0,3,2,someone gave nip baileys irish cream coffee use suggestions
4412,4542,3,0,0,3,2,i understand weak give anything jeter astros barely history yankees
4413,4543,3,0,3,0,1,i love hoes
4414,4545,3,0,3,0,1,arabic one pussy gettin motha fucka
4415,4546,3,0,3,0,1,lmoa high giraffe pussy
4416,4547,3,0,1,2,2,make yellow chompers
4417,4548,3,0,2,1,1,i thought beyond retarded scary
4418,4549,3,0,3,0,1,me nigga you pussy i got hands dawg
4419,4550,3,0,0,3,2,hey screen shot djk wiki page updated regarding trash incident
4420,4551,3,1,2,0,1,plz go starbucks ebola sounds like really ghetto hood name tbh
4421,4552,3,0,3,0,1,shut bitch nigga
4422,4553,3,2,1,0,0,back faggot
4423,4554,3,0,3,0,1,hell man i retarded good situps run weak tho
4424,4555,3,0,3,0,1,i look like mike vick bitch
4425,4556,3,0,2,1,1,article flawed took first chp brpd was well done even ghetto gals jammy hi purnt well done
4426,4557,3,0,1,2,2,yung nakalagay sa second page ng handout na may closed ended questions etc tapos lalagay sa yellow pad
4427,4558,3,1,2,0,1,bitch
4428,4559,3,1,2,0,1,like men faggot
4429,4560,3,2,1,0,0,new york niggas quick take bitch public boy lol
4430,4561,3,1,2,0,1,shouldve caught first time nigger
4431,4562,3,0,3,0,1,taking like bitch bra
4432,4563,3,0,3,0,1,idgaf hoe
4433,4564,3,0,3,0,1,nicca u read typed u aint slo long shot dont play dumb litebrite lol
4434,4565,3,0,1,2,2,typical hitchens type atheist watching doc hollywood hates god ready mock
4435,4566,3,0,3,0,1,hold back just say retarded tits fake
4436,4567,3,1,2,0,1,this nothing shoes ignorant twat
4437,4568,3,0,3,0,1,damn called bitch bruh lol
4438,4569,3,2,1,0,0,fucking coon
4439,4570,3,0,3,0,1,i talkin bout sluts hoes general
4440,4571,3,0,1,2,2,would spend money trash like
4441,4572,3,3,0,0,0,fuck mother faggot
4442,4573,3,3,0,0,0,i hate blew like hipster i hate faggots say love music based worst
4443,4574,3,1,2,0,1,i honesty think internet full retards
4444,4575,3,0,3,0,1,i went college i wanted get ukulele quickly realised i bigger fag guitar kid quad
4445,4576,3,0,0,3,2,ho without ur vote lost election taking oath pm today
4446,4577,3,0,2,1,1,i know right but i wasting time thinking hr till i start day i retarded
4447,4578,3,0,0,3,2,yeah i think i think
4448,4579,3,0,0,3,2,my current favorite line shea moisture it target cvs great dry curly colored hair
4449,4580,3,0,3,0,1,whatever hoe
4450,4581,4,0,4,0,1,this guy would so get show spike could somehow revive son bitch i watch
4451,4582,3,2,1,0,0,you retarded bruh lol
4452,4583,3,0,0,3,2,strawberry shortcake stacked whipped cream yellow spunge cake sliced freshly picked farm w kids
4453,4584,3,0,3,0,1,just played heimer support biggest faggot ever stupid cheese champion
4454,4586,3,0,3,0,1,i get blocked i bitches porch drunk yelling holy shit right i kanye
4455,4587,6,0,6,0,1,bitch got dope panties sssshhhhh dramatic
4456,4588,3,1,2,0,1,u know hispanics takin all jobs niggers yeah somethin like hispanic
4457,4589,3,0,3,0,1,lmfao i scanning anything fat hoes hittin
4458,4590,6,0,6,0,1,gonna compare sushi pussy tho dicks going sushi
4459,4591,3,0,0,3,2,naw i juss like making lil mad i gone long tho i hate boonies
4460,4592,3,0,3,0,1,laughin screenshots bitch might code red
4461,4593,3,1,2,0,1,i fuck right pussy
4462,4594,3,3,0,0,0,hes lying faggot used inspect element change number dollars account
4463,4595,3,1,2,0,1,yes like dick hate bitches
4464,4596,6,2,3,1,1,aye sae en feeld kawkin dyke
4465,4597,6,0,6,0,1,apparently many bitches seen
4466,4598,3,1,2,0,1,cants even fool colored man wit dis bullshit
4467,4599,6,0,6,0,1,bitch going nawl
4468,4600,3,0,3,0,1,bitch ass voices head haha
4469,4601,3,1,2,0,1,bitch ass jorge haha work nigga
4470,4602,3,0,3,0,1,i drunk hoe bro solo dolo
4471,4603,3,1,2,0,1,biiiiiiiitch start haha niggggg grandma come hoe if ya want i try scoop ya today ya
4472,4604,3,1,2,0,1,shut faggot
4473,4605,3,1,2,0,1,fuck bitch
4474,4606,6,1,5,0,1,pussy
4475,4607,3,0,3,0,1,get sleep pussy
4476,4608,3,0,3,0,1,heard letting people know relationship problems arguing hoes like stop
4477,4609,3,0,0,3,2,yeah definitely guy fought lara cuts ring well huge boon canelo
4478,4610,3,3,0,0,0,dumb haitian fake black faggots go haiti neck
4479,4611,3,2,1,0,0,lmaoo fag
4480,4612,3,0,3,0,1,i popped molly every day last year
4481,4613,3,0,3,0,1,fuck punk ass racist lil dick bitch i reported fool
4482,4614,3,0,0,3,2,word do ur decisions include anchor feather infinity sign bird
4483,4615,3,0,0,3,2,picture yes i updated pic added angel wing colored thanks represents i
4484,4616,3,0,3,0,1,intimidated what pussies i see sweet honest woman seriously could make stalking thing much easier
4485,4617,3,0,3,0,1,happy birthday bitch
4486,4618,3,0,3,0,1,hoe
4487,4619,3,1,2,0,1,everything im outside come get bitch
4488,4620,9,0,9,0,1,man damn dude come get bitch lml
4489,4621,3,0,0,3,2,thing better bargain yankee bargain
4490,4622,3,0,3,0,1,lmao nigga go beethoven bitch
4491,4623,3,0,3,0,1,still bitch though
4492,4624,3,0,3,0,1,hoes loyal
4493,4625,3,0,0,3,2,get money stop playing old trash
4494,4626,3,1,2,0,1,fuckin pirelli tire black ass nigga whit white boy shirt nigga loosen lil bit
4495,4627,3,0,3,0,1,haha yeah say im little bitch
4496,4628,3,0,3,0,1,pick lines like i bet get much pussy numbers negative
4497,4629,3,0,0,3,2,hunters anthem goes al goreing go hi ho dairy o al goreing go
4498,4630,6,0,6,0,1,bitch
4499,4631,6,0,5,1,1,wen ho dwn da road
4500,4632,3,0,2,1,1,wonder career dump trash like belongs thanks pointing true colors
4501,4633,3,0,3,0,1,pimpinkendotnet sell bitch pussy til drip drop wet vet pet hey bitch
4502,4634,3,0,3,0,1,little bitch
4503,4635,3,0,2,1,1,haha much payed constantly not know talking dumb ass wade trash
4504,4636,3,0,1,2,2,man wilson black qb win chip talkn trash talk no shine russell
4505,4637,3,1,2,0,1,course u would pc lemming one says word nigger potential reek havoc society
4506,4638,3,0,3,0,1,ms martinez fuckin cripple kid
4507,4639,3,0,2,1,1,sheet cripple
4508,4640,3,0,3,0,1,we dat bitch dude
4509,4641,6,0,5,1,1,pussy cat
4510,4642,6,0,6,0,1,pussy
4511,4643,3,0,0,3,2,hats us trash tho lol
4512,4644,3,2,1,0,0,fuck faggots
4513,4645,3,1,2,0,1,my nigga know bitch
4514,4646,3,2,1,0,0,agree fellow cracker
4515,4647,3,0,3,0,1,george twitter called limit nigga talked fighting drugs guns bitches hoes
4516,4648,3,0,3,0,1,of course i bitch learned mom make guy feel like foot tall
4517,4649,3,0,3,0,1,one time band camp i stuck flute pussy spanish springs
4518,4650,3,2,0,1,0,you full these called children children they illegal border jumpers ms gang members
4519,4651,3,2,1,0,0,and band sucked worse live fags guns poses
4520,4652,3,0,3,0,1,bitch crib cooks cheesed eggs
4521,4653,3,0,3,0,1,finna hoop inside fucking retard i saying let know allergic reaction lip ass nigga
4522,4654,3,0,2,1,1,hoes bruhhh lol
4523,4655,3,0,3,0,1,ya bitch crib
4524,4656,3,0,2,1,1,texas trash bro
4525,4657,3,0,0,3,2,i think rpgs birds i bird brain yo
4526,4658,3,0,3,0,1,retarded pussy games
4527,4659,3,2,1,0,0,i likes dat name dem sand niggers needs know dare place da pecker order
4528,4660,3,2,1,0,0,jesus i would love muzzie torturers fucking animal savages
4529,4661,3,0,3,0,1,shoulda came bird mans shit lit
4530,4662,3,1,2,0,1,stay close pleases nigguh
4531,4663,4,0,4,0,1,say i got lil bitch getting memo
4532,4664,3,0,3,0,1,tryanna explain sumn des young boys days know wat true pimp i pimpin des hoes moma lmfaoo
4533,4665,3,0,0,3,2,ugh lemme guess yellow cake heard story
4534,4666,3,2,1,0,0,i fag gtfo
4535,4667,3,0,3,0,1,not hard kind hoe
4536,4668,3,1,2,0,1,bitch watch ya tone i drag recycling bin bitch ass nigga you gon end like limewire ol exe ass nigga
4537,4669,3,1,2,0,1,shut fuck you guys mediocre washed basura juice sit win close games raiders jets faggot
4538,4670,3,0,3,0,1,target got high class hoes
4539,4672,3,1,2,0,1,bitch
4540,4673,3,0,3,0,1,oh cute fancy bitch
4541,4674,3,0,3,0,1,getting people faces lol yet u r teabagger twitter dash shut fuck already
4542,4675,6,0,6,0,1,i could chick boobs face score fight better bitch made
4543,4676,6,0,6,0,1,bitch jail
4544,4677,6,2,4,0,1,lmfao i remember rednecks school shit lol
4545,4678,3,0,3,0,1,i free tickets go i chemistry bitch
4546,4679,3,1,2,0,1,i knew farquaad faggot
4547,4680,3,0,3,0,1,pusha t ye gonna write whole bitch
4548,4681,3,3,0,0,0,nigger fighter huh
4549,4683,3,0,3,0,1,byee iverrishaa ghetto ass name
4550,4684,6,1,3,2,1,jim hogg county dirt poor democrat leaning county hebronville seat been near ghetto
4551,4685,3,0,3,0,1,knocked bitch soul body lol
4552,4686,3,2,1,0,0,ur wrong stupid nigger
4553,4687,3,0,3,0,1,god bitch bad
4554,4688,3,0,0,3,2,thanks now go clean trash ya lil nasty lol
4555,4689,3,0,2,1,1,dead babies piled like trash dump something proud
4556,4690,3,0,3,0,1,ha lol like selenas horny bitch lol
